,0,neg,neu,pos,compound
1815,['Samsung Galaxy S10 vs S10 Plus vs S10e which Samsung flagship will suit your needs  '],0.0,0.915,0.085,0.1027
1816,['Google Pixel 4 XL handson reveals a better camera than the S10 Plus  '],0.0,0.791,0.209,0.4404
1817,['The best smartphone right now is the Samsung Galaxy S10 Plus  '],0.0,0.724,0.276,0.6369
1818,['The IMEI manipulation security vulnerability affects the  Galaxy S8 S9 S10 S10e S10 Plus S10 5G '],0.2,0.683,0.117,-0.1779
1819,['Verizon Updates Samsung Galaxy S7 S7 Edge LG V30'],0.0,1.0,0.0,0.0
1820,['Verizon Galaxy S7 S7 Edge S9 and S9 Receive March Security Patch'],0.0,0.821,0.179,0.34
1821,['Galaxy S7 and Galaxy S7 Edge Drop From Quarterly to Regular Security Updates'],0.135,0.71,0.155,0.0772
1822,['Verizon Galaxy S7 S7 Edge S8 S8 and Note 8 Get Updated Security Patches'],0.0,0.833,0.167,0.34
1823,['Samsung Galaxy A10 is about to receive a newer better sibling  '],0.0,0.775,0.225,0.4404
1824,['Samsung Galaxy Note 9 warns of wonky photos '],0.167,0.833,0.0,-0.1027
1825,['Samsung Black Friday Deals Now Live Up to 300 Off Galaxy Note 9 S9 and S9 BlackFriday2018 '],0.0,1.0,0.0,0.0
1826,['Camera Shootout Pixel 3 XL vs OnePlus 6T vs RED Hydrogen One vs Galaxy Note 9 vs Mate 20 Pro'],0.0,1.0,0.0,0.0
1827,['One UI Beta Opened to Limited Number of Galaxy Note 9 Owners'],0.156,0.738,0.107,-0.1531
1828,['Galaxy Note 9 owners you get in the One UI beta'],0.0,1.0,0.0,0.0
1829,['DEAL Verizon Galaxy Note 9 300 Off Today Only From Samsung GalaxyNote9 '],0.0,1.0,0.0,0.0
1830,['One UI registration opens again for Galaxy Note 9 owners You best hurry'],0.0,0.724,0.276,0.6369
1831,['Galaxy Note 9 Getting One UI Beta 2 Update With Lots of Bug Squashing'],0.0,1.0,0.0,0.0
1832,['DEAL Samsung Drops 300 Off Carrier Galaxy Note 9 250 Off Galaxy S9 galaxynote9 '],0.0,1.0,0.0,0.0
1833,['Samsung Provides Different Pie Update Roadmap Galaxy Note 9 and Note 8 Bumped Up a Month'],0.0,1.0,0.0,0.0
1834,['Samsung has another Pie roadmap with Galaxy Note 9 and Note 8 bumped up a month '],0.0,1.0,0.0,0.0
1835,['TMobile Galaxy Note 9 Note 8 Get RCS Universal Profile 10 Support'],0.0,1.0,0.0,0.0
1836,['TMobile Galaxy Note 9 Note 8 get RCS Universal Profile 10 support'],0.0,1.0,0.0,0.0
1837,['DEAL Samsung Galaxy Note 9 S9 S9 All 200 Off With Up to 300 Off in Trades deals '],0.0,1.0,0.0,0.0
1838,['DEAL US Unlocked Galaxy Note 9 is 754 at Amazon Today 245 Off galaxynote9 '],0.0,0.884,0.116,0.1779
1839,['Unlocked Galaxy Note 9 is even cheaper now than it was earlier today 270 off'],0.0,1.0,0.0,0.0
1840,['Weve Got a First Galaxy Note 9 Pie Update in the US galaxynote9 '],0.0,1.0,0.0,0.0
1841,['DEAL Samsung Galaxy Note 9 S9 and S9 are 150 Off deals '],0.0,1.0,0.0,0.0
1842,['Verizon Moto G6 G6 Play LG V40 Galaxy Note 8 and RED Hydrogen One Get Security Patches'],0.0,0.745,0.255,0.5859
1843,['Your Next Galaxy Note S Pen May Double as a Camera'],0.0,1.0,0.0,0.0
1844,['DEAL 300 Off Unlocked Samsung Galaxy Note 9 Today With Code galaxynote9 '],0.0,1.0,0.0,0.0
1845,['Galaxy Note 10 Rumored to Sport 4 Rear Cameras Just Like the Galaxy S10 5G'],0.0,0.839,0.161,0.3612
1846,['4 rear cameras on the Galaxy Note 10 Sounds good '],0.0,0.775,0.225,0.4404
1847,['TMobile Galaxy Note 9 Receiving Pie Update'],0.0,1.0,0.0,0.0
1848,['TMobile Galaxy Note 9 gets Pie update '],0.0,1.0,0.0,0.0
1849,['Verizon Galaxy Note 9 Android Pie Update is Ready'],0.0,1.0,0.0,0.0
1850,['DEAL US Unlocked Galaxy Note 9 Down to 719 at Amazon 280 off'],0.0,0.866,0.134,0.1779
1851,['280 off the Galaxy Note 9 right now at Amazon'],0.0,1.0,0.0,0.0
1852,['Report Galaxy Note 10 Coming in August May Have No Physical Buttons'],0.167,0.833,0.0,-0.296
1853,['Report says the Galaxy Note 10 may have no physical buttons '],0.167,0.833,0.0,-0.296
1854,['Fresh Pie Updates for TMobile ATampT Galaxy Note 8 and S8 Phones are Here'],0.0,1.0,0.0,0.0
1855,['TMobile ATampT Galaxy Note 8 and S8 phones are getting that fresh slice of Pie '],0.0,0.859,0.141,0.3182
1856,['TMobile Galaxy Note 8 Pie One UI Update is Here'],0.0,1.0,0.0,0.0
1857,['TMobile Galaxy Note 8 gets its Pie One UI update '],0.0,1.0,0.0,0.0
1858,['A Smaller Galaxy Note 10 Yes Please galaxynote10 '],0.0,0.583,0.417,0.6124
1859,['Ready to have your choice in Galaxy Note 10 models'],0.0,1.0,0.0,0.0
1860,['Verizon Galaxy Note 9 Receiving April Security Patch'],0.0,0.714,0.286,0.34
1861,['Verizon CEO Galaxy Note 10 Will Have 5G'],0.0,1.0,0.0,0.0
1862,['Verizon CEO says Galaxy Note 10 will have 5G '],0.0,1.0,0.0,0.0
1863,['We Hope Samsungs New 5x Optical Zoom Lens Ships With the Galaxy Note 10'],0.0,0.818,0.182,0.4404
1864,['Not Back Galaxy Note 10 Reportedly Ditches Headphone Jack All Buttons galaxynote10 '],0.0,1.0,0.0,0.0
1865,['Galaxy Note 10 CAD Renders Detail Headphone JackLess Centered Display Cutout Beast Phone'],0.0,1.0,0.0,0.0
1866,['Galaxy Note 10 renders confirm no headphone jack but weve got buttons galaxynote10 '],0.11,0.89,0.0,-0.1531
1867,['Galaxy Note 10 Could Feature ThreeStage Variable Aperture Camera'],0.0,1.0,0.0,0.0
1868,['Galaxy Note 10 rumored to feature camera with threestage variable aperture '],0.0,1.0,0.0,0.0
1869,['Shaky Camera Returns Heres the Galaxy Note 10'],0.0,1.0,0.0,0.0
1870,['Invites Rolling Out Galaxy Note 10 Arrives August 7'],0.0,1.0,0.0,0.0
1871,['We know when the Galaxy Note 10 will be announced'],0.0,1.0,0.0,0.0
1872,['Leaked Galaxy Note 10 and Note 10 Pro case photos highlight their differences  '],0.0,0.844,0.156,0.34
1873,['This is the Galaxy Note 10']----------,0.0,1.0,0.0,0.0
1874,['Heres the Galaxy Note 10 ']-----------,0.0,1.0,0.0,0.0
1875,['Galaxy Note 10 Stops at the FCC Dancing the No Headphone Jack Dance galaxynote10 '],0.226,0.774,0.0,-0.4215
1876,['Samsung Galaxy Note 10 may miss out on this new gamingfocused chipset  '],0.118,0.882,0.0,-0.1531
1877,['Samsung Readying 12Gb LPDDR5 Mobile DRAM for Galaxy Note 10'],0.0,1.0,0.0,0.0
1878,['Here are the US Galaxy Note 10 Network Bands galaxynote10 '],0.0,1.0,0.0,0.0
1879,['Galaxy Note 10 Note 10 Specs Reported to Include a Processor Display and Possibly Internal Storage'],0.0,1.0,0.0,0.0
1880,['Samsung Galaxy Note 10 Pro sounds allpowerful in this new specs leak  '],0.167,0.833,0.0,-0.34
1881,['Samsung Galaxy Note 10 Plus may have five rear cameras Note 10 just three  '],0.0,1.0,0.0,0.0
1882,['Samsung Galaxy Note 10 could have a smarter camera than Galaxy S10  '],0.0,0.786,0.214,0.4588
1883,['Galaxy Note 10 5G for Verizon Disclosed Appears to be Limited Time Exclusive'],0.137,0.863,0.0,-0.2263
1884,['Galaxy Note 10 Launch Day is August 23 Reservations Now Open With 600 Off for TradeIns galaxynote10 '],0.0,1.0,0.0,0.0
1885,['Dont miss this weeks show We covered the TMoSprint merger Galaxy Note 10 and Pixel 4 '],0.096,0.904,0.0,-0.1531
1886,['Verizons Galaxy Note 10 5G has Been Tested GalaxyNote10 '],0.0,1.0,0.0,0.0
1887,['Samsung Galaxy Note 10 Plus confirmed by Samsung itself  '],0.0,1.0,0.0,0.0
1888,['Verizons Galaxy Note 10 5G has been tested '],0.0,1.0,0.0,0.0
1889,['Samsung Galaxy Note 10 Plus 5G version could go on sale on August 23  '],0.0,1.0,0.0,0.0
1890,['The Big Galaxy Note 10 Leak is Here']-,0.255,0.745,0.0,-0.34
1891,['Heres the Galaxy Note 10 in Most of Its Pretty Colors'],0.0,0.743,0.257,0.5367
1892,['This is probably the biggest Galaxy Note 10 leak of all '],0.179,0.821,0.0,-0.34
1893,['Galaxy Note 10 in some pretty colors '],0.0,0.686,0.314,0.4939
1894,['New Samsung Galaxy Note 10 leak all but confirms lack of headphone jack '],0.279,0.721,0.0,-0.5647
1895,['Samsung Galaxy Note 10 price might not be any higher than Note 9  '],0.0,1.0,0.0,0.0
1896,['Samsung Galaxy Note 10 colors leak shows less exciting options than Note 9  '],0.147,0.675,0.178,0.1298
1897,['Samsung Galaxy Note 10 Plus 5G version could go on sale on August 23  '],0.0,1.0,0.0,0.0
1898,['Samsung is watering down the Note line with the Galaxy Note 10'],0.0,1.0,0.0,0.0
1899,['Samsung Galaxy Note 10 price might not be any higher than Note 9  '],0.0,1.0,0.0,0.0
1900,['Samsung Galaxy Note 10 range leaked three times over including by Samsung itself  '],0.15,0.85,0.0,-0.3182
1901,['Samsung Galaxy Note 10 official photo and specs leaked  '],0.204,0.796,0.0,-0.3182
1902,['Heres a Galaxy Note 10 Note 10 Official Feature Leak galaxynote10 '],0.194,0.806,0.0,-0.34
1903,['A monstersized 68inch Galaxy Note 10 could be revealed during todays SamsungEvent Are your hands  big enough for it  '],0.0,1.0,0.0,0.0
1904,['SamsungUnpacked kicks off in just minutes Ready to see the Galaxy Note 10 for the first time So are we '],0.0,0.889,0.111,0.3612
1905,['The  Galaxy Unpacked 2019 has begun where the company could be launching the Galaxy Note 10 Stay tuned for updates'],0.0,1.0,0.0,0.0
1906,['Galaxy Note 10 Samsung hopes to strike the right Note '],0.113,0.677,0.211,0.3182
1907,['Samsungs built a smaller Galaxy Note 10 and we can tell you all about it '],0.0,1.0,0.0,0.0
1908,['Samsung Galaxy Note 10 Galaxy Note 10 Specs Official galaxynote10 '],0.0,1.0,0.0,0.0
1909,[' The Galaxy Note 10 and Note 10 Plus are official '],0.0,1.0,0.0,0.0
1910,['New Galaxy Note 10 and Note 10 Plus checkinHuge phones  Huge screens   Huge power  Huge storage  '],0.0,0.67,0.33,0.7096
1911,['Samsung Galaxy Note 10 and Note 10 Official PreOrders Start Tomorrow for 949'],0.0,1.0,0.0,0.0
1912,['RT  This is how AR Doodle looks on the Samsung Galaxy Note 10 Plus Its sort of like Instagram or Snapchat filters but you make'],0.0,0.937,0.063,0.154
1913,['     The Samsung Galaxy Note 10 starts at a price of 949 whereas the '],0.0,1.0,0.0,0.0
1914,['RT  Live Focus Video on the Galaxy Note 10 allows for a bokeh mode on well live video Heres how it looks '],0.0,0.909,0.091,0.2732
1915,['Todays Galaxy Note event was a rollercoaster '],0.0,1.0,0.0,0.0
1916,['Reserve Your Galaxy Note 10 Now and Save Up to 600 With Eligible TradeIn'],0.0,0.802,0.198,0.4939
1917,['So to recap todays GalaxyNote10 event thatsGalaxy Note 10 for 949Galaxy Note 10 for 1099Note 10 5 '],0.0,1.0,0.0,0.0
1918,['Best Galaxy Note 10 Note 10 and Note 10 5G PreOrder Deals galaxynote10 '],0.0,1.0,0.0,0.0
1919,['Another year another Galaxy Note Heres how this years device changed in the last year  '],0.0,1.0,0.0,0.0
1920,['The new S Pen enables a lot of unique features on  Galaxy Note 10 series'],0.0,1.0,0.0,0.0
1921,['Poll Buying a Galaxy Note 10 galaxynote10 '],0.0,1.0,0.0,0.0
1922,['Galaxy Note 10 is all official now Preorders start at midnight tonight priced starting at 949 '],0.0,1.0,0.0,0.0
1923,['All your Galaxy Note 10 specs are right here '],0.0,1.0,0.0,0.0
1924,['600 off a Galaxy Note 10 aint bad at all '],0.0,0.759,0.241,0.431
1925,['These are the best deals for the Galaxy Note 10 so far '],0.0,0.741,0.259,0.6369
1926,['Video Galaxy Note 10 Note 10 First Look'],0.0,1.0,0.0,0.0
1927,['Samsung Galaxy Note 10 isnt for you if youre into mobile virtual reality  '],0.0,1.0,0.0,0.0
1928,['Handson with the Galaxy Note 10 and Note 10 '],0.0,1.0,0.0,0.0
1929,['Both DxOMark and DisplayMate Love the Galaxy Note 10'],0.0,0.656,0.344,0.6369
1930,['Both DxOMark and DisplayMate are loving the Galaxy Note 10 '],0.0,0.719,0.281,0.5994
1931,['Samsung Galaxy Note 10 review  by  ']-,0.0,1.0,0.0,0.0
1932,['Samsung Galaxy Note 10 Plus unboxing and first 24 hours  '],0.0,1.0,0.0,0.0
1933,['RT  My first 24 hours w Samsung Galaxy Note 10 on  Loving almost everything especially the three camera perspectiv'],0.0,0.813,0.187,0.5994
1934,['Our initial thoughts on the Samsung Galaxy Note 10  '],0.0,1.0,0.0,0.0
1935,['Galaxy Note 10 Orders Now Shipping With Wednesday Arrival galaxynote10 '],0.0,1.0,0.0,0.0
1936,['Verizon Galaxy Note 10 Lineup Already Getting First Update'],0.0,1.0,0.0,0.0
1937,['Verizon Galaxy Note 10 lineup getting updated '],0.0,1.0,0.0,0.0
1938,['VIDEO Galaxy Note 10 Unboxing']-------,0.0,1.0,0.0,0.0
1939,['Samsung Galaxy Note 10 Plus ongoing camera review and the first 72 hours  '],0.0,1.0,0.0,0.0
1940,['The Galaxy Note 10 is damn near perfect '],0.201,0.522,0.276,0.25
1941,['Last Chance to Get the Galaxy Note 10 150 PreOrder Credit galaxynote10 '],0.0,0.705,0.295,0.5574
1942,['The Galaxy Note 10 is damn near perfect '],0.201,0.522,0.276,0.25
1943,['Galaxy Note 10 First 10 Things to Dogalaxynote10'],0.0,1.0,0.0,0.0
1944,['VIDEO First 10 things to do with the Galaxy Note 10'],0.0,1.0,0.0,0.0
1945,['Microsoft admits the Windows 10 Your Phone app works best with Samsung Galaxy Note 10  '],0.0,0.686,0.314,0.7506
1946,['We got a couple Galaxy Note 10 phones We did a podcast about it '],0.0,1.0,0.0,0.0
1947,['Should you buy the Galaxy Note 10  ']-,0.0,1.0,0.0,0.0
1948,['The Galaxy Note 10 is damn near perfect '],0.201,0.522,0.276,0.25
1949,['4 12 s Our Samsung Galaxy Note 10 Plus review  '],0.0,1.0,0.0,0.0
1950,['Galaxy Note 10 alternate internets and Bernies climate plan best Gizmodo stories of the week '],0.0,0.781,0.219,0.6369
1951,['Samsung still offering 600 off Galaxy Note 10 purchases with eligible tradeins '],0.0,1.0,0.0,0.0
1952,['Samsung Galaxy Note 10 Review It Doesnt Get Much Better Than This'],0.179,0.821,0.0,-0.3412
1953,['Our Galaxy Note 10 review galaxynote10 '],0.0,1.0,0.0,0.0
1954,['This is exactly why your Samsung Galaxy Note 10 needs a case  '],0.0,1.0,0.0,0.0
1955,['iPhone 11 could have competitor to Galaxy Note 10s Live Focus Video  '],0.0,1.0,0.0,0.0
1956,['Our writers brandnew Galaxy Note 10 was too beautiful for this world  '],0.0,0.755,0.245,0.5994
1957,['Android 10 Update for TMobile Galaxy Note 10 Galaxy S10 Already in Testing'],0.0,1.0,0.0,0.0
1958,['5 Reasons the Galaxy Note 10 is Worth Buying'],0.0,0.808,0.192,0.2263
1959,['Galaxy Note 10 Review A smaller Note makes for better handling '],0.0,0.775,0.225,0.4404
1960,['Galaxy Note 10 Review A smaller Note makes for better handling '],0.0,0.775,0.225,0.4404
1961,['Samsung just released a smaller version of its famouslyhuge phone the Galaxy Note 10 Here are the differences be '],0.0,1.0,0.0,0.0
1962,['Pixel 4 XL Gets a Galaxy Note 10 Comparison Already pixel4'],0.0,1.0,0.0,0.0
1963,['Android 10 beta for Galaxy S10 Galaxy Note 10 reported to launch next month '],0.0,1.0,0.0,0.0
1964,['We Crushed 8GB Data on Verizon 5G in 1 Minute With a Galaxy Note 10 5G 5G '],0.157,0.843,0.0,-0.4215
1965,['Samsung Galaxy Note 10 Lite could be in the works  '],0.0,1.0,0.0,0.0
1966,['Samsung Galaxy Note 10 Lite could be in the works  '],0.0,1.0,0.0,0.0
1967,['Samsung Galaxy Note 10 Lite could be real and coming in two shades  '],0.0,1.0,0.0,0.0
1968,['DEAL Samsung Offers 500 Off Galaxy Note 10 With Select TradeIn Throwing in Free 200 Credit or Wearable Bundle '],0.0,0.753,0.247,0.7096
1969,['Samsung Galaxy Note 11 could have an inscreen camera  '],0.0,1.0,0.0,0.0
1970,['One UI 20 Beta Opened to Galaxy Note 10 Lineup'],0.0,1.0,0.0,0.0
1971,[' to unveil its S series in India on 7 August expected to launch VivoS1 '],0.0,1.0,0.0,0.0
1972,['Next are the Acer Helios 300 and 700 The Helios series packs  RTX graphics cards in the MaxQ desi '],0.0,1.0,0.0,0.0
1973,['Heres the first trailer for the upcoming Disney Star Wars series The Mandalorian  by  '],0.205,0.795,0.0,-0.5574
1974,['Loki TV show everything we know so far about the Disney Plus series '],0.0,1.0,0.0,0.0
1975,['Loki TV show everything we know so far about the Disney Plus series '],0.0,1.0,0.0,0.0
1976,['German tech investor leads Series A for Germanys first medical Cannabis startup  by '],0.0,1.0,0.0,0.0
1977,['IoT security startup Particle has raised 40 million in its Series C round '],0.0,0.833,0.167,0.34
1978,['Galaxy Buds Reported to Launch Alongside Galaxy S10'],0.0,1.0,0.0,0.0
1979,['Samsung Galaxy Buds reported to launch with the Galaxy S10 '],0.0,1.0,0.0,0.0
1980,['Samsung Announces New Galaxy Watch Active Galaxy Fit and Galaxy Buds'],0.0,0.634,0.366,0.6369
1981,['The Galaxy Watch and Galaxy Buds']----,0.0,1.0,0.0,0.0
1982,['DEAL Samsungs Excellent Galaxy Buds 25 Off at ATampT'],0.0,0.684,0.316,0.5719
1983,['DEAL Samsung Galaxy Buds are 9999 at Verizon 30 Off'],0.0,1.0,0.0,0.0
1984,['This new colour variant for the  Galaxy Buds will be called Aura Glow and it will come in a silver case'],0.0,1.0,0.0,0.0
1985,['Instant Tethering Comes to More Chromebooks and Android Devices'],0.0,1.0,0.0,0.0
1986,['These are the best Chromebooks weve tested in recent memory  '],0.0,0.704,0.296,0.6369
1987,['Chromebooks are already affordable so these PrimeDay deals are ridiculous   '],0.2,0.8,0.0,-0.3612
1988,['Theres been a ton of deals on Chromebooks for PrimeDayAmazon so weve updated our ongoing list of the Best Chrom '],0.0,0.819,0.181,0.6369
1989,['If youre in need of a Chromebook weve probably got a hardtested recommendation for your specific needs '],0.0,1.0,0.0,0.0
1990,['A luxe Lenovo Chromebook leads new lineup of laptops desktops and monitors  '],0.0,1.0,0.0,0.0
1991,['Some of Acers best Chromebooks score new processors and slimmer bezels  '],0.0,0.724,0.276,0.6369
1992,['Is your Chromebook telling you to upgrade Dont worry Google says its a bug  '],0.0,0.844,0.156,0.3412
1993,['Is your Chromebook telling you to upgrade Dont worry Google says its a bug  '],0.0,0.844,0.156,0.3412
1994,['The best Chromebook you can buy right now '],0.0,0.656,0.344,0.6369
1995,['Weve dug up all the scuttlebutt we could find on Googles next rumored Chromebook  '],0.0,1.0,0.0,0.0
1996,['Pixelbook Go could be Googles next Chromebook with a 13inch 4K display  '],0.0,1.0,0.0,0.0
1997,['HP drops stylish new Chromebook x360 models with stylus support  '],0.0,0.787,0.213,0.4019
1998,['Weve been tracking the rumored Google Hatch Chromebook and so should you  '],0.0,1.0,0.0,0.0
1999,['HPs new Chromebooks support the universal stylus standard  '],0.0,0.748,0.252,0.4019
2000,['Heres why you shouldnt buy a new Chromebook just yet '],0.0,1.0,0.0,0.0
2001,['Samsungs new Chromebook 4 offers a refined design USBC charging and now comes in two sizes '],0.0,1.0,0.0,0.0
2002,['Samsungs new Chromebook 4 offers a refined design USBC charging and now comes in two sizes '],0.0,1.0,0.0,0.0
2003,['Chromebook 101 How to add another user to your Chromebook  '],0.0,1.0,0.0,0.0
2004,['Chromebook 101 How to add another user to your Chromebook  '],0.0,1.0,0.0,0.0
2005,['Chromebook 101 how to use Android apps on your Chromebook  '],0.0,1.0,0.0,0.0
2006,['Chromebook 101 how to use Android apps on your Chromebook  '],0.0,1.0,0.0,0.0
2007,['Handson Pixelbook Go images reveal the upcoming Chromebook in full '],0.0,1.0,0.0,0.0
2008,['Chromebook 101 how to customize your Chromebooks desktop    '],0.0,1.0,0.0,0.0
2009,['New Pixel phones buds Chromebook Nest products and Stadia pics flashed up on screen No watch madebygoogle '],0.115,0.885,0.0,-0.296
2010,['Introducing the Google Pixel Go A smaller lighter take Chromebook with an estimated 12hour battery life and spec '],0.0,1.0,0.0,0.0
2011,['Google launches the 649 Pixelbook Go Chromebook  by  '],0.0,1.0,0.0,0.0
2012,['The Pixelbook Go is a smaller cheaper Googlemade Chromebook  '],0.0,1.0,0.0,0.0
2013,['Pixelbook Go Google finally made a reasonably priced Chromebook '],0.0,1.0,0.0,0.0
2014,['Pixelbook Go handson Googles cheapest Chromebook yet '],0.0,1.0,0.0,0.0
